id,name,price,image,brand,category,store,availability,rating,description,link,timestamp
198,GPS High Accuracy 198,2507.15,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_197,Espressif,Power Supplies,Arduino,Limited Stock,4.8,Professional power supplies from Espressif. High quality and reliable performance for all applications.,https://microohm-eg.com/product/198,2025-12-26T16:15:56.223448
199,ARM Model 199,206.79,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_198,Raspberry Pi,Development Boards,Arduino,In Stock,4.8,Professional development boards from Raspberry Pi. High quality and reliable performance for all applications.,https://microohm-eg.com/product/199,2025-12-26T16:15:56.223453
200,WiFi Eta 200,34.73,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_199,Generic,Wireless Modules,Arduino,Limited Stock,3.9,Professional wireless modules from Generic. High quality and reliable performance for all applications.,https://microohm-eg.com/product/200,2025-12-26T16:15:56.223473
201,GPS Model 201,2803.78,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_200,Microchip,Robotics,Arduino,Out of Stock,4.6,Professional robotics from Microchip. High quality and reliable performance for all applications.,https://microohm-eg.com/product/201,2025-12-26T16:15:56.223480
202,LoRa Model X 202,85.67,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_201,Arduino,Development Boards,Arduino,Limited Stock,4.0,Professional development boards from Arduino. High quality and reliable performance for all applications.,https://microohm-eg.com/product/202,2025-12-26T16:15:56.223488
203,GPS Mini 203,2114.23,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_202,NXP,Kits,Arduino,Limited Stock,4.9,Professional kits from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/203,2025-12-26T16:15:56.223495
204,Bluetooth Portable 204,3061.54,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_203,Microchip,Kits,Arduino,In Stock,3.9,Professional kits from Microchip. High quality and reliable performance for all applications.,https://microohm-eg.com/product/204,2025-12-26T16:15:56.223502
205,PIC Model 205,207.65,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_204,Generic,Sensors,Arduino,In Stock,4.7,Professional sensors from Generic. High quality and reliable performance for all applications.,https://microohm-eg.com/product/205,2025-12-26T16:15:56.223509
206,ESP32 Handheld 206 Module,403.71,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_205,NXP,Displays,Arduino,Limited Stock,4.1,Professional displays from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/206,2025-12-26T16:15:56.223515
207,STM32 Model 207,2794.39,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_206,Arduino,Kits,Arduino,In Stock,4.4,Professional kits from Arduino. High quality and reliable performance for all applications.,https://microohm-eg.com/product/207,2025-12-26T16:15:56.223524
208,Camera Series 2 208,101.13,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_207,Espressif,Motors,Arduino,In Stock,4.1,Professional motors from Espressif. High quality and reliable performance for all applications.,https://microohm-eg.com/product/208,2025-12-26T16:15:56.223530
209,Raspberry Pi Model 209,196.19,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_208,Texas Instruments,Components,Arduino,Out of Stock,3.7,Professional components from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/209,2025-12-26T16:15:56.223536
210,STM32 Commercial 210,443.16,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_209,Analog Devices,Displays,Arduino,In Stock,3.8,Professional displays from Analog Devices. High quality and reliable performance for all applications.,https://microohm-eg.com/product/210,2025-12-26T16:15:56.223542
211,FPGA Model 211,1804.64,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_210,Texas Instruments,Development Boards,Arduino,In Stock,4.5,Professional development boards from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/211,2025-12-26T16:15:56.223548
212,PIC 2025 Model 212,1894.86,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_211,NXP,Development Boards,Arduino,Limited Stock,3.8,Professional development boards from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/212,2025-12-26T16:15:56.223555
213,Bluetooth Smart 213,543.89,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_212,Analog Devices,Development Boards,Arduino,In Stock,3.9,Professional development boards from Analog Devices. High quality and reliable performance for all applications.,https://microohm-eg.com/product/213,2025-12-26T16:15:56.223561
214,ARM Type A 214,3587.68,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_213,Raspberry Pi,Kits,Arduino,In Stock,4.3,Professional kits from Raspberry Pi. High quality and reliable performance for all applications.,https://microohm-eg.com/product/214,2025-12-26T16:15:56.223568
215,LoRa High Resolution 215,63.59,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_214,Analog Devices,Components,Arduino,Out of Stock,4.9,Professional components from Analog Devices. High quality and reliable performance for all applications.,https://microohm-eg.com/product/215,2025-12-26T16:15:56.223575
216,STM32 Nano 216,314.73,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_215,Generic,Wireless Modules,Arduino,In Stock,4.2,Professional wireless modules from Generic. High quality and reliable performance for all applications.,https://microohm-eg.com/product/216,2025-12-26T16:15:56.223581
217,Sensor USB 217,406.07,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_216,STMicroelectronics,Displays,Arduino,In Stock,4.8,Professional displays from STMicroelectronics. High quality and reliable performance for all applications.,https://microohm-eg.com/product/217,2025-12-26T16:15:56.223589
218,STM32 Model 218,73.08,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_217,Texas Instruments,Sensors,Arduino,Out of Stock,4.1,Professional sensors from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/218,2025-12-26T16:15:56.223595
219,Bluetooth Basic 219,1177.9,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_218,Arduino,Robotics,Arduino,In Stock,4.3,Professional robotics from Arduino. High quality and reliable performance for all applications.,https://microohm-eg.com/product/219,2025-12-26T16:15:56.223601
220,LoRa Configurable 220,1611.64,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_219,Arduino,Robotics,Arduino,In Stock,3.8,Professional robotics from Arduino. High quality and reliable performance for all applications.,https://microohm-eg.com/product/220,2025-12-26T16:15:56.223606
221,Sensor Modular 221,348.81,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_220,Generic,Wireless Modules,Arduino,Out of Stock,4.8,Professional wireless modules from Generic. High quality and reliable performance for all applications.,https://microohm-eg.com/product/221,2025-12-26T16:15:56.223613
222,Robot Combo 222,485.48,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_221,Texas Instruments,Motors,Arduino,In Stock,3.7,Professional motors from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/222,2025-12-26T16:15:56.223621
223,AVR Model 223,8074.16,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_222,Espressif,Robotics,Arduino,Out of Stock,4.5,Professional robotics from Espressif. High quality and reliable performance for all applications.,https://microohm-eg.com/product/223,2025-12-26T16:15:56.223627
224,GPS Version 3.0 224,129.93,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_223,Raspberry Pi,Components,Arduino,In Stock,3.7,Professional components from Raspberry Pi. High quality and reliable performance for all applications.,https://microohm-eg.com/product/224,2025-12-26T16:15:56.223635
225,Kit CAN 225,2568.3,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_224,STMicroelectronics,Power Supplies,Arduino,In Stock,3.8,Professional power supplies from STMicroelectronics. High quality and reliable performance for all applications.,https://microohm-eg.com/product/225,2025-12-26T16:15:56.223643
226,Display Model 226,534.02,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_225,NXP,Motors,Arduino,In Stock,4.8,Professional motors from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/226,2025-12-26T16:15:56.223651
227,STM32 Ethernet 227,891.22,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_226,Microchip,Tools,Arduino,Out of Stock,3.6,Professional tools from Microchip. High quality and reliable performance for all applications.,https://microohm-eg.com/product/227,2025-12-26T16:15:56.223661
228,Robot Model 228,477.45,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_227,Analog Devices,Displays,Arduino,In Stock,3.7,Professional displays from Analog Devices. High quality and reliable performance for all applications.,https://microohm-eg.com/product/228,2025-12-26T16:15:56.223669
229,Arduino Intelligent 229 Development Board,218.53,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_228,NXP,Sensors,Arduino,In Stock,4.1,Professional sensors from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/229,2025-12-26T16:15:56.223677
230,Drone Commercial 230,199.3,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_229,STMicroelectronics,Components,Arduino,Out of Stock,4.7,Professional components from STMicroelectronics. High quality and reliable performance for all applications.,https://microohm-eg.com/product/230,2025-12-26T16:15:56.223684
231,PIC 2025 Model 231,132.89,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_230,Arduino,Components,Arduino,In Stock,4.0,Professional components from Arduino. High quality and reliable performance for all applications.,https://microohm-eg.com/product/231,2025-12-26T16:15:56.223708
232,Raspberry Pi Model 232,3421.85,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_231,NXP,Kits,Arduino,In Stock,4.3,Professional kits from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/232,2025-12-26T16:15:56.223714
233,Robot RS232 233,101.53,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_232,NXP,Displays,Arduino,In Stock,4.5,Professional displays from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/233,2025-12-26T16:15:56.223722
234,Robot Mini 234,143.98,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_233,Texas Instruments,Wireless Modules,Arduino,Out of Stock,3.5,Professional wireless modules from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/234,2025-12-26T16:15:56.223730
235,Kit Ethernet 235,800.0,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_234,Analog Devices,Motors,Arduino,Out of Stock,4.0,Professional motors from Analog Devices. High quality and reliable performance for all applications.,https://microohm-eg.com/product/235,2025-12-26T16:15:56.223737
236,Bluetooth Version 3.0 236,187.83,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_235,Arduino,Components,Arduino,In Stock,4.7,Professional components from Arduino. High quality and reliable performance for all applications.,https://microohm-eg.com/product/236,2025-12-26T16:15:56.223744
237,Robot Elite 237,4923.82,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_236,NXP,Robotics,Arduino,In Stock,4.7,Professional robotics from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/237,2025-12-26T16:15:56.223751
238,Robot Model 238,248.02,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_237,Raspberry Pi,Motors,Arduino,In Stock,4.1,Professional motors from Raspberry Pi. High quality and reliable performance for all applications.,https://microohm-eg.com/product/238,2025-12-26T16:15:56.223757
239,Arduino Entry Level 239 Development Board,56.58,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_238,Texas Instruments,Components,Arduino,In Stock,4.4,Professional components from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/239,2025-12-26T16:15:56.223763
240,FPGA Generation 1 240,286.04,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_239,STMicroelectronics,Tools,Arduino,Out of Stock,4.5,Professional tools from STMicroelectronics. High quality and reliable performance for all applications.,https://microohm-eg.com/product/240,2025-12-26T16:15:56.223770
241,Raspberry Pi Gamma 241,211.08,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_240,Raspberry Pi,Sensors,Arduino,In Stock,4.4,Professional sensors from Raspberry Pi. High quality and reliable performance for all applications.,https://microohm-eg.com/product/241,2025-12-26T16:15:56.223777
242,ESP32 Bluetooth 242 Module,1622.04,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_241,STMicroelectronics,Power Supplies,Arduino,Limited Stock,3.7,Professional power supplies from STMicroelectronics. High quality and reliable performance for all applications.,https://microohm-eg.com/product/242,2025-12-26T16:15:56.223784
243,Arduino Model 243 Development Board,93.78,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_242,Arduino,Sensors,Arduino,Limited Stock,3.9,Professional sensors from Arduino. High quality and reliable performance for all applications.,https://microohm-eg.com/product/243,2025-12-26T16:15:56.223790
244,Arduino Model 244 Development Board,434.6,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_243,NXP,Displays,Arduino,Out of Stock,4.3,Professional displays from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/244,2025-12-26T16:15:56.223797
245,Display Programmable 245,7785.92,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_244,Analog Devices,Robotics,Arduino,Limited Stock,4.4,Professional robotics from Analog Devices. High quality and reliable performance for all applications.,https://microohm-eg.com/product/245,2025-12-26T16:15:56.223803
246,LoRa Industrial 246,122.76,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_245,NXP,Components,Arduino,Out of Stock,4.1,Professional components from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/246,2025-12-26T16:15:56.223812
247,Kit Series 3 247,3089.46,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_246,Raspberry Pi,Robotics,Arduino,In Stock,4.4,Professional robotics from Raspberry Pi. High quality and reliable performance for all applications.,https://microohm-eg.com/product/247,2025-12-26T16:15:56.223820
248,STM32 High Accuracy 248,144.07,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_247,Analog Devices,Development Boards,Arduino,Out of Stock,3.6,Professional development boards from Analog Devices. High quality and reliable performance for all applications.,https://microohm-eg.com/product/248,2025-12-26T16:15:56.223827
249,Drone Eta 249,496.21,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_248,Texas Instruments,Wireless Modules,Arduino,In Stock,4.7,Professional wireless modules from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/249,2025-12-26T16:15:56.223833
250,ESP32 Premium 250 Module,402.15,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_249,NXP,Wireless Modules,Arduino,In Stock,4.4,Professional wireless modules from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/250,2025-12-26T16:15:56.223839
251,Raspberry Pi Model 251,9822.36,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_250,Texas Instruments,Robotics,Arduino,Out of Stock,4.1,Professional robotics from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/251,2025-12-26T16:15:56.223845
252,GPS Alpha 252,1542.73,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_251,Texas Instruments,Development Boards,Arduino,Out of Stock,4.7,Professional development boards from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/252,2025-12-26T16:15:56.223851
253,Arduino Type C 253 Development Board,676.6,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_252,Microchip,Development Boards,Arduino,In Stock,3.6,Professional development boards from Microchip. High quality and reliable performance for all applications.,https://microohm-eg.com/product/253,2025-12-26T16:15:56.223858
254,PIC Version 4.0 254,193.67,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_253,Microchip,Motors,Arduino,In Stock,4.8,Professional motors from Microchip. High quality and reliable performance for all applications.,https://microohm-eg.com/product/254,2025-12-26T16:15:56.223865
255,Kit Zeta 255,1940.65,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_254,Espressif,Development Boards,Arduino,In Stock,3.8,Professional development boards from Espressif. High quality and reliable performance for all applications.,https://microohm-eg.com/product/255,2025-12-26T16:15:56.223871
256,LoRa Beta 256,397.15,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_255,Microchip,Development Boards,Arduino,In Stock,4.1,Professional development boards from Microchip. High quality and reliable performance for all applications.,https://microohm-eg.com/product/256,2025-12-26T16:15:56.223877
257,Sensor Set 257,396.16,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_256,Generic,Development Boards,Arduino,Limited Stock,4.9,Professional development boards from Generic. High quality and reliable performance for all applications.,https://microohm-eg.com/product/257,2025-12-26T16:15:56.223885
258,Display Model 258,1621.01,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_257,Arduino,Robotics,Arduino,Out of Stock,4.3,Professional robotics from Arduino. High quality and reliable performance for all applications.,https://microohm-eg.com/product/258,2025-12-26T16:15:56.223892
259,Drone Commercial 259,2356.9,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_258,Microchip,Kits,Arduino,In Stock,4.0,Professional kits from Microchip. High quality and reliable performance for all applications.,https://microohm-eg.com/product/259,2025-12-26T16:15:56.223900
260,ESP32 Kit 260 Module,6556.43,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_259,Analog Devices,Robotics,Arduino,In Stock,4.7,Professional robotics from Analog Devices. High quality and reliable performance for all applications.,https://microohm-eg.com/product/260,2025-12-26T16:15:56.223906
261,WiFi Industrial 261,488.88,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_260,Texas Instruments,Motors,Arduino,In Stock,4.8,Professional motors from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/261,2025-12-26T16:15:56.223913
262,ESP32 Combo 262 Module,97.46,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_261,Microchip,Wireless Modules,Arduino,In Stock,4.2,Professional wireless modules from Microchip. High quality and reliable performance for all applications.,https://microohm-eg.com/product/262,2025-12-26T16:15:56.223919
263,PIC Rack Mount 263,137.95,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_262,Raspberry Pi,Components,Arduino,In Stock,4.4,Professional components from Raspberry Pi. High quality and reliable performance for all applications.,https://microohm-eg.com/product/263,2025-12-26T16:15:56.223926
264,STM32 Configurable 264,151.31,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_263,STMicroelectronics,Sensors,Arduino,In Stock,4.4,Professional sensors from STMicroelectronics. High quality and reliable performance for all applications.,https://microohm-eg.com/product/264,2025-12-26T16:15:56.223932
265,ESP32 Ultra Low Power 265 Module,92.03,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_264,STMicroelectronics,Components,Arduino,In Stock,4.1,Professional components from STMicroelectronics. High quality and reliable performance for all applications.,https://microohm-eg.com/product/265,2025-12-26T16:15:56.223938
266,STM32 Modular 266,3660.7,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_265,Raspberry Pi,Kits,Arduino,In Stock,3.8,Professional kits from Raspberry Pi. High quality and reliable performance for all applications.,https://microohm-eg.com/product/266,2025-12-26T16:15:56.223945
267,Arduino Eta 267 Development Board,20.84,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_266,Analog Devices,Sensors,Arduino,Out of Stock,4.1,Professional sensors from Analog Devices. High quality and reliable performance for all applications.,https://microohm-eg.com/product/267,2025-12-26T16:15:56.223952
268,ESP32 Bluetooth 268 Module,116.59,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_267,NXP,Wireless Modules,Arduino,Out of Stock,4.9,Professional wireless modules from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/268,2025-12-26T16:15:56.223960
269,Drone Series 2 269,1546.99,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_268,NXP,Kits,Arduino,In Stock,4.6,Professional kits from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/269,2025-12-26T16:15:56.223966
270,Power Supply Micro 270,4806.83,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_269,Raspberry Pi,Kits,Arduino,In Stock,4.2,Professional kits from Raspberry Pi. High quality and reliable performance for all applications.,https://microohm-eg.com/product/270,2025-12-26T16:15:56.223974
271,LoRa Low Power 271,2771.27,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_270,Arduino,Kits,Arduino,In Stock,4.0,Professional kits from Arduino. High quality and reliable performance for all applications.,https://microohm-eg.com/product/271,2025-12-26T16:15:56.223981
272,Motor Model X 272,2620.84,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_271,Texas Instruments,Kits,Arduino,Limited Stock,3.5,Professional kits from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/272,2025-12-26T16:15:56.223987
273,Raspberry Pi Model 273,244.47,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_272,Texas Instruments,Sensors,Arduino,Out of Stock,4.5,Professional sensors from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/273,2025-12-26T16:15:56.223993
274,GPS Set 274,4295.65,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_273,Texas Instruments,Kits,Arduino,In Stock,4.4,Professional kits from Texas Instruments. High quality and reliable performance for all applications.,https://microohm-eg.com/product/274,2025-12-26T16:15:56.223999
275,Display Model 275,44.69,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_274,Arduino,Sensors,Arduino,Out of Stock,4.9,Professional sensors from Arduino. High quality and reliable performance for all applications.,https://microohm-eg.com/product/275,2025-12-26T16:15:56.224005
276,PIC Model 276,265.31,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_275,NXP,Motors,Arduino,Limited Stock,3.9,Professional motors from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/276,2025-12-26T16:15:56.224013
277,Drone Model Z 277,10000.0,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_276,Generic,Robotics,Arduino,Limited Stock,3.6,Professional robotics from Generic. High quality and reliable performance for all applications.,https://microohm-eg.com/product/277,2025-12-26T16:15:56.224020
278,WiFi Kit 278,1399.43,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_277,STMicroelectronics,Tools,Arduino,In Stock,3.5,Professional tools from STMicroelectronics. High quality and reliable performance for all applications.,https://microohm-eg.com/product/278,2025-12-26T16:15:56.224027
279,Motor High Precision 279,606.19,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_278,Generic,Motors,Arduino,In Stock,3.7,Professional motors from Generic. High quality and reliable performance for all applications.,https://microohm-eg.com/product/279,2025-12-26T16:15:56.224033
280,GPS Model 280,375.49,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_279,Microchip,Wireless Modules,Arduino,Limited Stock,4.1,Professional wireless modules from Microchip. High quality and reliable performance for all applications.,https://microohm-eg.com/product/280,2025-12-26T16:15:56.224039
281,PIC Mini 281,200.51,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_280,STMicroelectronics,Tools,Arduino,In Stock,4.9,Professional tools from STMicroelectronics. High quality and reliable performance for all applications.,https://microohm-eg.com/product/281,2025-12-26T16:15:56.224045
282,Bluetooth Deluxe 282,42.79,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_281,Espressif,Sensors,Arduino,In Stock,4.1,Professional sensors from Espressif. High quality and reliable performance for all applications.,https://microohm-eg.com/product/282,2025-12-26T16:15:56.224052
283,WiFi Model 283,516.98,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_282,Analog Devices,Displays,Arduino,Out of Stock,3.7,Professional displays from Analog Devices. High quality and reliable performance for all applications.,https://microohm-eg.com/product/283,2025-12-26T16:15:56.224059
284,Display Model 284,396.56,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_283,Raspberry Pi,Motors,Arduino,In Stock,4.8,Professional motors from Raspberry Pi. High quality and reliable performance for all applications.,https://microohm-eg.com/product/284,2025-12-26T16:15:56.224065
285,Display Gamma 285,240.65,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_284,NXP,Motors,Arduino,Out of Stock,4.4,Professional motors from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/285,2025-12-26T16:15:56.224071
286,Display Gamma 286,251.26,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_285,Arduino,Sensors,Arduino,In Stock,4.1,Professional sensors from Arduino. High quality and reliable performance for all applications.,https://microohm-eg.com/product/286,2025-12-26T16:15:56.224078
287,Power Supply Model 287,459.92,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_286,NXP,Motors,Arduino,Out of Stock,4.2,Professional motors from NXP. High quality and reliable performance for all applications.,https://microohm-eg.com/product/287,2025-12-26T16:15:56.224085
288,Bluetooth Delta 288,16.33,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=microohm_287,Analog Devices,Sensors,Arduino,Out of Stock,3.7,Professional sensors from Analog Devices. High quality and reliable performance for all applications.,https://microohm-eg.com/product/288,2025-12-26T16:15:56.224091
